Temperature,CO2,VOC,Time
9.6875,400,0,01:00:54
9.625,400,0,01:00:55
9.5,400,0,01:00:57
9.4375,400,0,01:00:58
9.3125,400,0,01:00:59
9.25,400,0,01:01:00
9.125,400,0,01:01:02
9.1875,400,0,01:01:03
9.0625,400,0,01:01:04
9.0,400,0,01:01:05
9.0,400,0,01:01:07
8.9375,400,0,01:01:08
8.9375,400,0,01:01:09
8.9375,400,0,01:01:10
8.875,400,0,01:01:11
8.8125,400,0,01:01:13
8.75,400,0,01:01:14
8.6875,400,0,01:01:15
8.625,400,0,01:01:16
8.5625,400,0,01:01:18
8.5,400,0,01:01:19
8.5625,400,0,01:01:20
8.4375,400,0,01:01:21
8.375,400,0,01:01:23
8.375,400,0,01:01:24
8.3125,400,0,01:01:25
8.125,400,0,01:01:26
8.1875,400,0,01:01:27
8.125,400,0,01:01:29
8.0,400,0,01:01:30
8.0625,400,0,01:01:31
8.0,400,0,01:01:32
7.9375,400,0,01:01:34
7.9375,400,0,01:01:35
7.875,400,0,01:01:36
7.8125,400,0,01:01:37
7.8125,400,0,01:01:39
7.75,400,0,01:01:40
7.75,400,0,01:01:41
7.625,400,0,01:01:42
7.5625,400,0,01:01:44
7.5625,400,0,01:01:45
7.5,400,0,01:01:46
7.5,400,0,01:01:47
7.4375,400,0,01:01:48
7.4375,400,0,01:01:50
7.4375,400,0,01:01:51
7.375,400,0,01:01:52
7.25,400,0,01:01:53
7.25,400,0,01:01:55
7.1875,400,0,01:01:56
7.1875,400,0,01:01:57
7.125,400,0,01:01:58
7.125,400,0,01:02:00
7.125,400,0,01:02:01
7.0625,400,0,01:02:02
7.0625,400,0,01:02:03
7.0,400,0,01:02:04
6.9375,400,0,01:02:06
6.9375,400,0,01:02:07
6.875,400,0,01:02:08
6.875,400,0,01:02:09
6.875,400,0,01:02:11
6.875,400,0,01:02:12
6.75,400,0,01:02:13
6.6875,400,0,01:02:14
6.625,400,0,01:02:16
6.625,400,0,01:02:17
6.625,400,0,01:02:18
6.625,400,0,01:02:19
6.5625,400,0,01:02:21
6.5625,400,0,01:02:22
6.5625,400,0,01:02:23
6.4375,400,0,01:02:24
6.375,400,0,01:02:25
6.4375,400,0,01:02:27
6.375,400,0,01:02:28
6.3125,400,0,01:02:29
6.375,400,0,01:02:30
6.375,400,0,01:02:32
6.375,400,0,01:02:33
6.3125,400,0,01:02:34
6.3125,400,0,01:02:35
6.3125,400,0,01:02:37
6.25,400,0,01:02:38
6.1875,400,0,01:02:39
6.25,400,0,01:02:40
6.1875,400,0,01:02:42
6.25,400,0,01:02:43
6.125,400,0,01:02:44
6.1875,400,0,01:02:45
6.125,400,0,01:02:46
6.125,400,0,01:02:48
6.0625,400,0,01:02:49
6.125,400,0,01:02:50
6.0625,400,0,01:02:51
5.9375,400,0,01:02:53
5.875,400,0,01:02:54
6.0,400,0,01:02:55
5.9375,400,0,01:02:56
5.9375,400,0,01:02:58
5.9375,400,0,01:02:59
5.875,400,0,01:03:00
5.875,400,0,01:03:01
5.875,400,0,01:03:02
5.8125,400,0,01:03:04
5.8125,400,0,01:03:05
5.75,400,0,01:03:06
5.75,400,0,01:03:07
5.75,400,0,01:03:09
5.75,400,0,01:03:10
5.6875,400,0,01:03:11
5.6875,400,0,01:03:12
5.625,400,0,01:03:14
5.6875,400,0,01:03:15
5.625,400,0,01:03:16
5.625,400,0,01:03:17
5.5625,400,0,01:03:19
5.5625,400,0,01:03:20
5.5625,400,0,01:03:21
5.5,400,0,01:03:22
5.5,400,0,01:03:23
5.5,400,0,01:03:25
5.5625,400,0,01:03:26
5.4375,400,0,01:03:27
5.5,400,0,01:03:28
5.4375,400,0,01:03:30
5.375,400,0,01:03:31
5.375,400,0,01:03:32
5.375,400,0,01:03:33
5.375,400,0,01:03:35
5.375,400,0,01:03:36
5.375,400,0,01:03:37
5.375,400,0,01:03:38
5.3125,400,0,01:03:39
5.25,400,0,01:03:41
5.3125,400,0,01:03:42
5.3125,400,0,01:03:43
5.25,400,0,01:03:44
5.25,400,0,01:03:46
5.25,400,0,01:03:47
5.1875,400,0,01:03:48
5.1875,400,0,01:03:49
5.1875,400,0,01:03:51
5.125,400,0,01:03:52
5.125,400,0,01:03:53
5.1875,400,0,01:03:54
5.125,400,0,01:03:56
5.125,400,0,01:03:57
5.125,400,0,01:03:58
5.0625,400,0,01:03:59
5.125,400,0,01:04:00
5.0625,400,0,01:04:02
5.0,400,0,01:04:03
5.0625,400,0,01:04:04
5.0625,400,0,01:04:05
5.0,400,0,01:04:07
5.0,400,0,01:04:08
4.9375,400,0,01:04:09
5.0,400,0,01:04:10
5.0,400,0,01:04:12
4.9375,400,0,01:04:13
4.9375,400,0,01:04:14
5.0,400,0,01:04:15
4.9375,400,0,01:04:17
4.9375,400,0,01:04:18
4.9375,400,0,01:04:19
4.9375,400,0,01:04:20
4.9375,400,0,01:04:21
4.875,400,0,01:04:23
4.9375,400,0,01:04:24
4.875,400,0,01:04:25
4.875,400,0,01:04:26
4.9375,400,0,01:04:28
4.9375,400,0,01:04:29
4.9375,400,0,01:04:30
4.875,400,0,01:04:31
4.875,400,0,01:04:33
4.9375,400,0,01:04:34
4.9375,400,0,01:04:35
4.875,400,0,01:04:36
4.9375,400,0,01:04:37
4.875,400,0,01:04:39
4.875,400,0,01:04:40
4.875,400,0,01:04:41
4.875,400,0,01:04:42
4.8125,400,0,01:04:44
4.875,400,0,01:04:45
4.8125,400,0,01:04:46
4.8125,400,0,01:04:47
4.8125,400,0,01:04:49
4.8125,400,0,01:04:50
4.8125,400,0,01:04:51
4.6875,400,0,01:04:52
4.6875,400,0,01:04:54
4.6875,400,0,01:04:55
4.6875,400,0,01:04:56
4.625,400,0,01:04:57
4.5625,400,0,01:04:58
4.625,400,0,01:05:00
4.5625,400,0,01:05:01
4.5625,400,0,01:05:02
4.5,400,0,01:05:03
4.5,400,0,01:05:05
4.5,400,0,01:05:06
4.5,400,0,01:05:07
4.5625,400,0,01:05:08
4.5,400,0,01:05:10
4.5,400,0,01:05:11
4.5,400,0,01:05:12
4.5,400,0,01:05:13
4.4375,400,0,01:05:14
4.4375,400,0,01:05:16
4.375,400,0,01:05:17
4.375,400,0,01:05:18
4.375,400,0,01:05:19
4.375,400,0,01:05:21
4.3125,400,0,01:05:22
4.3125,400,0,01:05:23
4.3125,400,0,01:05:24
4.3125,400,0,01:05:26
4.3125,400,0,01:05:27
4.3125,400,0,01:05:28
4.3125,400,0,01:05:29
4.375,400,0,01:05:31
4.3125,400,0,01:05:32
4.3125,400,0,01:05:33
4.3125,400,0,01:05:34
4.3125,400,0,01:05:35
4.3125,400,0,01:05:37
4.3125,400,0,01:05:38
4.375,400,0,01:05:39
4.375,400,0,01:05:40
4.3125,400,0,01:05:42
4.3125,400,0,01:05:43
4.3125,400,0,01:05:44
4.375,400,0,01:05:45
4.375,400,0,01:05:47
4.375,400,0,01:05:48
4.3125,400,0,01:05:49
4.375,400,0,01:05:50
4.375,400,0,01:05:52
4.3125,400,0,01:05:53
4.375,400,0,01:05:54
4.375,400,0,01:05:55
4.3125,400,0,01:05:56
4.3125,400,0,01:05:58
4.3125,400,0,01:05:59
4.375,400,0,01:06:00
4.375,400,0,01:06:01
4.375,400,0,01:06:03
4.3125,400,0,01:06:04
4.3125,400,0,01:06:05
4.375,400,0,01:06:06
4.375,400,0,01:06:08
4.3125,400,0,01:06:09
4.3125,400,0,01:06:10
4.375,400,0,01:06:11
4.3125,400,0,01:06:13
4.3125,400,0,01:06:14
4.3125,400,0,01:06:15
4.3125,400,0,01:06:16
4.3125,400,0,01:06:17
4.3125,400,0,01:06:19
4.25,400,0,01:06:20
4.25,400,0,01:06:21
4.25,400,0,01:06:22
4.3125,400,0,01:06:24
4.25,400,0,01:06:25
4.25,400,0,01:06:26
4.25,400,0,01:06:27
4.25,400,0,01:06:29
4.1875,400,0,01:06:30
4.1875,400,0,01:06:31
4.1875,400,0,01:06:32
4.1875,400,0,01:06:33
4.1875,400,0,01:06:35
4.125,400,0,01:06:36
4.1875,400,0,01:06:37
4.125,400,0,01:06:38
4.0625,400,0,01:06:40
4.125,400,0,01:06:41
4.1875,400,0,01:06:42
4.125,400,0,01:06:43
4.0625,400,0,01:06:45
4.0625,400,0,01:06:46
4.125,400,0,01:06:47
4.0625,400,0,01:06:48
4.125,400,0,01:06:50
4.0625,400,0,01:06:51
4.0625,400,0,01:06:52
4.0625,400,0,01:06:53
4.0625,400,0,01:06:54
4.0625,400,0,01:06:56
4.0625,400,0,01:06:57
4.0625,400,0,01:06:58
4.0625,400,0,01:06:59
4.0625,400,0,01:07:01
4.0625,400,0,01:07:02
4.0,400,0,01:07:03
4.0,400,0,01:07:04
4.0625,400,0,01:07:06
4.0625,400,0,01:07:07
4.0625,400,0,01:07:08
4.0,400,0,01:07:09
4.0625,400,0,01:07:10
4.0625,400,0,01:07:12
4.0625,400,0,01:07:13
4.0,400,0,01:07:14
4.0625,400,0,01:07:15
4.0625,400,0,01:07:17
4.0625,400,0,01:07:18
4.0,400,0,01:07:19
4.0625,400,0,01:07:20
4.0,400,0,01:07:22
4.0625,400,0,01:07:23
4.0,400,0,01:07:24
4.0,400,0,01:07:25
4.0,400,0,01:07:27
4.0,400,0,01:07:28
4.0625,400,0,01:07:29
4.0,400,0,01:07:30
4.0625,400,0,01:07:31
4.0,400,0,01:07:33
4.0,400,0,01:07:34
4.0,400,0,01:07:35
4.0,400,0,01:07:36
4.0,400,0,01:07:38
4.0,400,0,01:07:39
4.0,400,0,01:07:40
4.0,400,0,01:07:41
4.0,400,0,01:07:43
4.0,400,0,01:07:44
3.9375,400,0,01:07:45
4.0,400,0,01:07:46
4.0,400,0,01:07:48
4.0,400,0,01:07:49
3.9375,400,0,01:07:50
3.9375,400,0,01:07:51
4.0,400,0,01:07:52
3.9375,400,0,01:07:54
4.0625,400,0,01:07:55
4.0,400,0,01:07:56
4.0,400,0,01:07:57
4.0,400,0,01:07:59
4.0,400,0,01:08:00
3.9375,400,0,01:08:01
3.9375,400,0,01:08:02
3.9375,400,0,01:08:04
3.9375,400,0,01:08:05
4.0,400,0,01:08:06
4.0,400,0,01:08:07
4.0,400,0,01:08:09
4.0,400,0,01:08:10
3.9375,400,0,01:08:11
3.9375,400,0,01:08:12
3.9375,400,0,01:08:13
3.9375,400,0,01:08:15
3.9375,400,0,01:08:16
3.9375,400,0,01:08:17
3.9375,400,0,01:08:18
3.9375,400,0,01:08:20
3.9375,400,0,01:08:21
3.875,400,0,01:08:22
3.9375,400,0,01:08:23
3.875,400,0,01:08:25
3.9375,400,0,01:08:26
3.875,400,0,01:08:27
3.9375,400,0,01:08:28
3.9375,400,0,01:08:29
3.9375,400,0,01:08:31
3.875,400,0,01:08:32
3.875,400,0,01:08:33
3.875,400,0,01:08:34
3.875,400,0,01:08:36
3.9375,400,0,01:08:37
3.9375,400,0,01:08:38
3.875,400,0,01:08:39
3.875,400,0,01:08:41
3.875,400,0,01:08:42
3.875,400,0,01:08:43
3.8125,400,0,01:08:44
3.8125,400,0,01:08:46
3.875,400,0,01:08:47
3.875,400,0,01:08:48
3.8125,400,0,01:08:49
3.875,400,0,01:08:50
3.8125,400,0,01:08:52
3.875,400,0,01:08:53
3.8125,400,0,01:08:54
3.875,400,0,01:08:55
3.8125,400,0,01:08:57
3.8125,400,0,01:08:58
3.8125,400,0,01:08:59
3.8125,400,0,01:09:00
3.8125,400,0,01:09:02
3.875,400,0,01:09:03
3.8125,400,0,01:09:04
3.8125,400,0,01:09:05
3.8125,400,0,01:09:06
3.8125,400,0,01:09:08
3.8125,400,0,01:09:09
3.8125,400,0,01:09:10
3.8125,400,0,01:09:11
3.8125,400,0,01:09:13
3.8125,400,0,01:09:14
3.75,400,0,01:09:15
3.8125,400,0,01:09:16
3.75,400,0,01:09:18
3.75,400,0,01:09:19
3.8125,400,0,01:09:20
3.75,400,0,01:09:21
3.8125,400,0,01:09:23
3.8125,400,0,01:09:24
3.8125,400,0,01:09:25
3.8125,400,0,01:09:26
3.8125,400,0,01:09:27
3.75,400,0,01:09:29
3.8125,400,0,01:09:30
3.75,400,0,01:09:31
3.8125,400,0,01:09:32
3.75,400,0,01:09:34
3.75,400,0,01:09:35
3.75,400,0,01:09:36
3.75,400,0,01:09:37
3.75,400,0,01:09:39
3.75,400,0,01:09:40
3.75,400,0,01:09:41
3.6875,400,0,01:09:42
3.6875,400,0,01:09:44
3.6875,400,0,01:09:45
3.6875,400,0,01:09:46
3.6875,400,0,01:09:47
3.6875,400,0,01:09:48
3.6875,400,0,01:09:50
3.625,400,0,01:09:51
3.6875,400,0,01:09:52
3.625,400,0,01:09:53
3.5625,400,0,01:09:55
3.625,400,0,01:09:56
3.5625,400,0,01:09:57
3.5625,400,0,01:09:58
3.5625,400,0,01:10:00
3.5625,400,0,01:10:01
3.625,400,0,01:10:02
3.5625,400,0,01:10:03
3.5625,400,0,01:10:05
3.5625,400,0,01:10:06
3.5,400,0,01:10:07
3.5,400,0,01:10:08
3.5,400,0,01:10:09
3.5,400,0,01:10:11
3.5,400,0,01:10:12
3.5,400,0,01:10:13
3.5,400,0,01:10:14
3.5,400,0,01:10:16
3.5,400,0,01:10:17
3.5,400,0,01:10:18
3.5,400,0,01:10:19
3.5,400,0,01:10:21
3.5,400,0,01:10:22
3.5,400,0,01:10:23
3.5,400,0,01:10:24
3.5,400,0,01:10:25
3.5,400,0,01:10:27
3.4375,400,0,01:10:28
3.4375,400,0,01:10:29
3.375,400,0,01:10:30
3.4375,400,0,01:10:32
3.4375,400,0,01:10:33
3.5,400,0,01:10:34
3.4375,400,0,01:10:35
3.4375,400,0,01:10:37
3.4375,400,0,01:10:38
3.4375,400,0,01:10:39
3.4375,400,0,01:10:40
3.4375,400,0,01:10:42
3.4375,400,0,01:10:43
3.5625,400,0,01:10:44
3.4375,400,0,01:10:45
3.4375,400,0,01:10:46
3.5,400,0,01:10:48
3.5,400,0,01:10:49
3.5,400,0,01:10:50
3.5,400,0,01:10:51
3.5,400,0,01:10:53
3.5,400,0,01:10:54
3.5,400,0,01:10:55
3.5,400,0,01:10:56
3.5,400,0,01:10:58
3.4375,400,0,01:10:59
3.4375,400,0,01:11:00
3.5,400,0,01:11:01
3.5,400,0,01:11:02
3.4375,400,0,01:11:04
3.5,400,0,01:11:05
3.5,400,0,01:11:06
3.4375,400,0,01:11:07
3.4375,400,0,01:11:09
3.5,400,0,01:11:10
3.4375,400,0,01:11:11
3.5,400,0,01:11:12
3.5,400,0,01:11:14
3.4375,400,0,01:11:15
3.5,400,0,01:11:16
3.5,400,0,01:11:17
3.5,400,0,01:11:19
3.4375,400,0,01:11:20
3.4375,400,0,01:11:21
3.5,400,0,01:11:22
3.4375,400,0,01:11:23
3.4375,400,0,01:11:25
3.4375,400,0,01:11:26
3.4375,400,0,01:11:27
3.4375,400,0,01:11:28
3.4375,400,0,01:11:30
3.4375,400,0,01:11:31
3.4375,400,0,01:11:32
3.4375,400,0,01:11:33
3.4375,400,0,01:11:35
3.4375,400,0,01:11:36
3.4375,400,0,01:11:37
3.375,400,0,01:11:38
3.375,400,0,01:11:40
3.375,400,0,01:11:41
3.375,400,0,01:11:42
3.375,400,0,01:11:43
3.3125,400,0,01:11:44
3.375,400,0,01:11:46
3.375,400,0,01:11:47
3.3125,400,0,01:11:48
3.375,400,0,01:11:49
3.375,400,0,01:11:51
3.3125,400,0,01:11:52
3.3125,400,0,01:11:53
3.3125,400,0,01:11:54
3.3125,400,0,01:11:56
3.3125,400,0,01:11:57
3.3125,400,0,01:11:58
3.25,400,0,01:11:59
3.3125,400,0,01:12:00
3.1875,400,0,01:12:02
3.25,400,0,01:12:03
3.1875,400,0,01:12:04
3.125,400,0,01:12:05
3.0625,400,0,01:12:07
3.125,400,0,01:12:08
3.0625,400,0,01:12:09
3.0625,400,0,01:12:10
3.0625,400,0,01:12:12
3.0625,400,0,01:12:13
3.0,400,0,01:12:14
3.0625,400,0,01:12:15
3.0625,400,0,01:12:17
3.0,400,0,01:12:18
3.0625,400,0,01:12:19
3.0,400,0,01:12:20
3.0625,400,0,01:12:21
3.0625,400,0,01:12:23
3.0,400,0,01:12:24
3.0625,400,0,01:12:25
3.0625,400,0,01:12:26
3.0,400,0,01:12:28
3.0625,400,0,01:12:29
3.0625,400,0,01:12:30
3.0,400,0,01:12:31
3.0625,400,0,01:12:33
3.0625,400,0,01:12:34
3.0,400,0,01:12:35
3.0,400,0,01:12:36
3.0,400,0,01:12:38
3.0625,400,0,01:12:39
3.0625,400,0,01:12:40
3.0,400,0,01:12:41
3.0625,400,0,01:12:42
3.0625,400,0,01:12:44
3.0625,400,0,01:12:45
3.0625,400,0,01:12:46
3.0625,400,0,01:12:47
3.0625,400,0,01:12:49
3.0625,400,0,01:12:50
3.0625,400,0,01:12:51
3.0,400,0,01:12:52
3.0625,400,0,01:12:54
3.0625,400,0,01:12:55
3.0625,400,0,01:12:56
3.0625,400,0,01:12:57
3.0,400,0,01:12:58
3.0625,400,0,01:13:00
3.0625,400,0,01:13:01
3.0625,400,0,01:13:02
3.0,400,0,01:13:03
3.0625,400,0,01:13:05
3.0,400,0,01:13:06
3.0625,400,0,01:13:07
3.0,400,0,01:13:08
3.0625,400,0,01:13:10
3.0625,400,0,01:13:11
3.0,400,0,01:13:12
3.0,400,0,01:13:13
3.0,400,0,01:13:15
2.9375,400,0,01:13:16
3.0,400,0,01:13:17
2.9375,400,0,01:13:18
2.9375,400,0,01:13:19
3.0,400,0,01:13:21
2.9375,400,0,01:13:22
2.9375,400,0,01:13:23
2.9375,400,0,01:13:24
2.875,400,0,01:13:26
2.9375,400,0,01:13:27
2.875,400,0,01:13:28
2.9375,400,0,01:13:29
2.9375,400,0,01:13:31
2.9375,400,0,01:13:32
2.9375,400,0,01:13:33
2.875,400,0,01:13:34
2.875,400,0,01:13:35
2.875,400,0,01:13:37
2.875,400,0,01:13:38
2.875,400,0,01:13:39
2.875,400,0,01:13:40
2.9375,400,0,01:13:42
2.875,400,0,01:13:43
2.875,400,0,01:13:44
2.9375,400,0,01:13:45
2.875,400,0,01:13:47
2.875,400,0,01:13:48
2.875,400,0,01:13:49
2.875,400,0,01:13:50
2.875,400,0,01:13:52
2.875,400,0,01:13:53
2.875,400,0,01:13:54
2.875,400,0,01:13:55
2.8125,400,0,01:13:56
2.8125,400,0,01:13:58
2.8125,400,0,01:13:59
2.75,400,0,01:14:00
2.8125,400,0,01:14:01
2.8125,400,0,01:14:03
2.8125,400,0,01:14:04
2.8125,400,0,01:14:05
2.875,400,0,01:14:06
2.75,400,0,01:14:08
2.75,400,0,01:14:09
2.8125,400,0,01:14:10
2.8125,400,0,01:14:11
2.75,400,0,01:14:13
2.75,400,0,01:14:14
2.75,400,0,01:14:15
2.75,400,0,01:14:16
2.75,400,0,01:14:17
2.8125,400,0,01:14:19
2.8125,400,0,01:14:20
2.75,400,0,01:14:21
2.75,400,0,01:14:22
2.75,400,0,01:14:24
2.75,400,0,01:14:25
2.75,400,0,01:14:26
2.75,400,0,01:14:27
2.75,400,0,01:14:29
2.75,400,0,01:14:30
2.8125,400,0,01:14:31
2.75,400,0,01:14:32
2.75,400,0,01:14:33
2.75,400,0,01:14:35
2.75,400,0,01:14:36
2.75,400,0,01:14:37
2.75,400,0,01:14:38
2.8125,400,0,01:14:40
2.8125,400,0,01:14:41
2.75,400,0,01:14:42
2.75,400,0,01:14:43
2.75,400,0,01:14:45
2.8125,400,0,01:14:46
2.8125,400,0,01:14:47
2.8125,400,0,01:14:48
2.75,400,0,01:14:50
2.75,400,0,01:14:51
2.75,400,0,01:14:52
2.75,400,0,01:14:53
2.75,400,0,01:14:54
2.75,400,0,01:14:56
2.75,400,0,01:14:57
2.75,400,0,01:14:58
2.75,400,0,01:14:59
2.75,400,0,01:15:01
2.8125,400,0,01:15:02
2.75,400,0,01:15:03
2.75,400,0,01:15:04
2.75,400,0,01:15:06
2.75,400,0,01:15:07
2.75,400,0,01:15:08
2.8125,400,0,01:15:09
2.75,400,0,01:15:10
2.75,400,0,01:15:12
2.75,400,0,01:15:13
2.75,400,0,01:15:14
2.75,400,0,01:15:15
2.75,400,0,01:15:17
2.75,400,0,01:15:18
2.75,400,0,01:15:19
2.75,400,0,01:15:20
2.75,400,0,01:15:22
2.75,400,0,01:15:23
2.75,400,0,01:15:24
2.75,400,0,01:15:25
2.75,400,0,01:15:27
2.75,400,0,01:15:28
2.75,400,0,01:15:29
2.75,400,0,01:15:30
2.6875,400,0,01:15:31
2.75,400,0,01:15:33
2.6875,400,0,01:15:34
2.75,400,0,01:15:35
2.75,400,0,01:15:36
2.6875,400,0,01:15:38
2.6875,400,0,01:15:39
2.6875,400,0,01:15:40
2.75,400,0,01:15:41
2.75,400,0,01:15:43
2.6875,400,0,01:15:44
2.6875,400,0,01:15:45
2.8125,400,0,01:15:46
2.75,400,0,01:15:48
2.8125,400,0,01:15:49
2.75,400,0,01:15:50
2.75,400,0,01:15:51
2.8125,400,0,01:15:52
2.75,400,0,01:15:54
2.8125,400,0,01:15:55
2.75,400,0,01:15:56
2.8125,400,0,01:15:57
2.8125,400,0,01:15:59
2.75,400,0,01:16:00
2.75,400,0,01:16:01
2.75,400,0,01:16:02
2.75,400,0,01:16:04
2.8125,400,0,01:16:05
2.8125,400,0,01:16:06
2.8125,400,0,01:16:07
2.75,400,0,01:16:08
2.8125,400,0,01:16:10
2.75,400,0,01:16:11
2.8125,400,0,01:16:12
2.8125,400,0,01:16:13
2.75,400,0,01:16:15
2.75,400,0,01:16:16
2.8125,400,0,01:16:17
2.75,400,0,01:16:18
2.75,400,0,01:16:20
2.8125,400,0,01:16:21
2.75,400,0,01:16:22
2.8125,400,0,01:16:23
2.75,400,0,01:16:25
2.75,400,0,01:16:26
2.8125,400,0,01:16:27
2.8125,400,0,01:16:28
2.8125,400,0,01:16:29
2.8125,400,0,01:16:31
2.8125,400,0,01:16:32
2.75,400,0,01:16:33
2.8125,400,0,01:16:34
2.8125,400,0,01:16:36
2.75,400,0,01:16:37
2.75,400,0,01:16:38
2.8125,400,0,01:16:39
2.75,400,0,01:16:41
2.75,400,0,01:16:42
2.8125,400,0,01:16:43
2.75,400,0,01:16:44
2.8125,400,0,01:16:45
2.8125,400,0,01:16:47
2.8125,400,0,01:16:48
2.8125,400,0,01:16:49
2.8125,400,0,01:16:50
2.8125,400,0,01:16:52
2.8125,400,0,01:16:53
2.875,400,0,01:16:54
2.8125,400,0,01:16:55
2.8125,400,0,01:16:57
2.8125,400,0,01:16:58
2.75,400,0,01:16:59
2.8125,400,0,01:17:00
2.8125,400,0,01:17:02
2.8125,400,0,01:17:03
2.8125,400,0,01:17:04
2.8125,400,0,01:17:05
2.8125,400,0,01:17:06
2.8125,400,0,01:17:08
2.875,400,0,01:17:09
2.8125,400,0,01:17:10
2.8125,400,0,01:17:11
2.8125,400,0,01:17:13
2.8125,400,0,01:17:14
2.8125,400,0,01:17:15
2.8125,400,0,01:17:16
2.8125,400,0,01:17:18
2.8125,400,0,01:17:19
2.75,400,0,01:17:20
2.75,400,0,01:17:21
2.75,400,0,01:17:23
2.75,400,0,01:17:24
2.8125,400,0,01:17:25
2.75,400,0,01:17:26
2.75,400,0,01:17:27
2.75,400,0,01:17:29
2.75,400,0,01:17:30
2.75,400,0,01:17:31
2.75,400,0,01:17:32
2.8125,400,0,01:17:34
2.75,400,0,01:17:35
2.75,400,0,01:17:36
2.75,400,0,01:17:37
2.75,400,0,01:17:39
2.75,400,0,01:17:40
2.75,400,0,01:17:41
2.75,400,0,01:17:42
2.8125,400,0,01:17:44
2.75,400,0,01:17:45
2.75,400,0,01:17:46
2.8125,400,0,01:17:47
2.8125,400,0,01:17:48
2.75,400,0,01:17:50
2.75,400,0,01:17:51
2.8125,400,0,01:17:52
2.8125,400,0,01:17:53
2.75,400,0,01:17:55
2.8125,400,0,01:17:56
2.8125,400,0,01:17:57
2.8125,400,0,01:17:58
2.75,400,0,01:18:00
2.75,400,0,01:18:01
2.75,400,0,01:18:02
2.75,400,0,01:18:03
2.75,400,0,01:18:04
2.75,400,0,01:18:06
2.75,400,0,01:18:07
2.75,400,0,01:18:08
2.75,400,0,01:18:09
2.6875,400,0,01:18:11
2.75,400,0,01:18:12
2.75,400,0,01:18:13
2.75,400,0,01:18:14
2.6875,400,0,01:18:16
2.6875,400,0,01:18:17
2.75,400,0,01:18:18
2.6875,400,0,01:18:19
2.6875,400,0,01:18:21
2.75,400,0,01:18:22
2.6875,400,0,01:18:23
2.75,400,0,01:18:24
2.75,400,0,01:18:25
2.6875,400,0,01:18:27
2.6875,400,0,01:18:28
2.6875,400,0,01:18:29
2.6875,400,0,01:18:30
2.6875,400,0,01:18:32
2.75,400,0,01:18:33
2.6875,400,0,01:18:34
2.75,400,0,01:18:35
2.75,400,0,01:18:37
2.6875,400,0,01:18:38
2.6875,400,0,01:18:39
2.625,400,0,01:18:40
2.6875,400,0,01:18:41
2.6875,400,0,01:18:43
2.625,400,0,01:18:44
2.625,400,0,01:18:45
2.625,400,0,01:18:46
2.625,400,0,01:18:48
2.625,400,0,01:18:49
2.6875,400,0,01:18:50
2.6875,400,0,01:18:51
2.6875,400,0,01:18:53
2.6875,400,0,01:18:54
2.6875,400,0,01:18:55
2.6875,400,0,01:18:56
2.625,400,0,01:18:58
2.6875,400,0,01:18:59
2.6875,400,0,01:19:00
2.6875,400,0,01:19:01
2.6875,400,0,01:19:02
2.6875,400,0,01:19:04
2.6875,400,0,01:19:05
2.625,400,0,01:19:06
2.6875,400,0,01:19:07
2.6875,400,0,01:19:09
2.625,400,0,01:19:10
2.625,400,0,01:19:11
2.5625,400,0,01:19:12
2.625,400,0,01:19:14
2.625,400,0,01:19:15
2.5625,400,0,01:19:16
2.625,400,0,01:19:17
2.625,400,0,01:19:19
2.5625,400,0,01:19:20
2.5625,400,0,01:19:21
2.5625,400,0,01:19:22
2.5625,400,0,01:19:23
2.5625,400,0,01:19:25
2.5,400,0,01:19:26
2.5625,400,0,01:19:27
2.5625,400,0,01:19:28
2.5,400,0,01:19:30
2.5625,400,0,01:19:31
2.5,400,0,01:19:32
2.5,400,0,01:19:33
2.5,400,0,01:19:35
2.5,400,0,01:19:36
2.5,400,0,01:19:37
2.5,400,0,01:19:38
2.5,400,0,01:19:40
2.5,400,0,01:19:41
2.5,400,0,01:19:42
2.5,400,0,01:19:43
2.4375,400,0,01:19:44
2.5,400,0,01:19:46
2.5,400,0,01:19:47
2.5,400,0,01:19:48
2.4375,400,0,01:19:49
2.4375,400,0,01:19:51
2.4375,400,0,01:19:52
2.4375,400,0,01:19:53
2.4375,400,0,01:19:54
2.4375,400,0,01:19:56
2.375,400,0,01:19:57
2.375,400,0,01:19:58
2.375,400,0,01:19:59
2.375,400,0,01:20:00
2.375,400,0,01:20:02
2.375,400,0,01:20:03
2.4375,400,0,01:20:04
2.375,400,0,01:20:05
2.375,400,0,01:20:07
2.375,400,0,01:20:08
2.375,400,0,01:20:09
2.375,400,0,01:20:10
2.4375,400,0,01:20:12
2.375,400,0,01:20:13
2.375,400,0,01:20:14
2.3125,400,0,01:20:15
2.375,400,0,01:20:17
2.375,400,0,01:20:18
2.3125,400,0,01:20:19
2.375,400,0,01:20:20
2.3125,400,0,01:20:21
2.3125,400,0,01:20:23
2.3125,400,0,01:20:24
2.375,400,0,01:20:25
2.3125,400,0,01:20:26
2.3125,400,0,01:20:28
2.3125,400,0,01:20:29
2.3125,400,0,01:20:30
2.375,400,0,01:20:31
2.3125,400,0,01:20:33
2.3125,400,0,01:20:34
2.3125,400,0,01:20:35
2.3125,400,0,01:20:36
2.25,400,0,01:20:37
2.3125,400,0,01:20:39
2.3125,400,0,01:20:40
2.3125,400,0,01:20:41
2.25,400,0,01:20:42
