Temperature,CO2,VOC,Time
-0.8125,400,0,01:14:39
-0.75,400,0,01:14:41
-0.8125,400,0,01:14:42
-0.8125,400,0,01:14:43
-0.8125,400,0,01:14:44
-0.8125,400,0,01:14:46
-0.8125,400,0,01:14:47
-0.8125,400,0,01:14:48
-0.8125,400,0,01:14:49
-0.75,400,0,01:14:50
-0.8125,400,0,01:14:52
-0.8125,400,0,01:14:53
-0.8125,400,0,01:14:54
-0.8125,400,0,01:14:55
-0.8125,400,0,01:14:57
-0.8125,400,0,01:14:58
-0.8125,400,0,01:14:59
-0.8125,400,0,01:15:00
-0.8125,400,0,01:15:02
-0.8125,400,0,01:15:03
-0.8125,400,0,01:15:04
-0.8125,400,0,01:15:05
-0.8125,400,0,01:15:07
-0.8125,400,0,01:15:08
-0.8125,400,0,01:15:09
-0.8125,400,0,01:15:10
-0.8125,400,0,01:15:11
-0.875,400,0,01:15:13
-0.875,400,0,01:15:14
-0.875,400,0,01:15:15
-0.875,400,0,01:15:16
-0.8125,400,0,01:15:18
-0.875,400,0,01:15:19
-0.875,400,0,01:15:20
-0.875,400,0,01:15:21
-0.8125,400,0,01:15:23
-0.8125,400,0,01:15:24
-0.875,400,0,01:15:25
-0.875,400,0,01:15:26
-0.875,400,0,01:15:27
-0.875,400,0,01:15:29
-0.875,400,0,01:15:30
-0.9375,400,0,01:15:31
-0.8125,400,0,01:15:32
-0.9375,400,0,01:15:34
-0.9375,400,0,01:15:35
-0.875,400,0,01:15:36
-0.9375,400,0,01:15:37
-0.875,400,0,01:15:39
-0.875,400,0,01:15:40
-0.9375,400,0,01:15:41
-0.8125,400,0,01:15:42
-0.9375,400,0,01:15:44
-0.875,400,0,01:15:45
-0.9375,400,0,01:15:46
-0.875,400,0,01:15:47
-0.9375,400,0,01:15:48
-0.9375,400,0,01:15:50
-0.9375,400,0,01:15:51
-0.9375,400,0,01:15:52
-0.875,400,0,01:15:53
-0.9375,400,0,01:15:55
-1.0,400,0,01:15:56
-1.0,400,0,01:15:57
-0.9375,400,0,01:15:58
-0.9375,400,0,01:16:00
-0.9375,400,0,01:16:01
-0.9375,400,0,01:16:02
-0.9375,400,0,01:16:03
-0.9375,400,0,01:16:05
-0.9375,400,0,01:16:06
-0.9375,400,0,01:16:07
-0.9375,400,0,01:16:08
-0.875,400,0,01:16:09
-0.9375,400,0,01:16:11
-1.0,400,0,01:16:12
-1.0,400,0,01:16:13
-0.9375,400,0,01:16:14
-1.0,400,0,01:16:16
-1.0,400,0,01:16:17
-1.0,400,0,01:16:18
-1.0,400,0,01:16:19
-1.0,400,0,01:16:21
-1.0,400,0,01:16:22
-1.0,400,0,01:16:23
-1.0625,400,0,01:16:24
-1.0625,400,0,01:16:26
-1.0,400,0,01:16:27
-1.0625,400,0,01:16:28
-1.0,400,0,01:16:29
-1.0625,400,0,01:16:30
-1.0,400,0,01:16:32
-1.0625,400,0,01:16:33
-1.0625,400,0,01:16:34
-1.0625,400,0,01:16:35
-1.0625,400,0,01:16:37
-1.0625,400,0,01:16:38
-1.0625,400,0,01:16:39
-1.0625,400,0,01:16:40
-1.0625,400,0,01:16:42
-1.0625,400,0,01:16:43
-1.125,400,0,01:16:44
-1.125,400,0,01:16:45
-1.125,400,0,01:16:47
-1.125,400,0,01:16:48
-1.125,400,0,01:16:49
-1.125,400,0,01:16:50
-1.125,400,0,01:16:51
-1.1875,400,0,01:16:53
-1.1875,400,0,01:16:54
-1.1875,400,0,01:16:55
-1.1875,400,0,01:16:56
-1.1875,400,0,01:16:58
-1.25,400,0,01:16:59
-1.1875,400,0,01:17:00
-1.1875,400,0,01:17:01
-1.25,400,0,01:17:03
-1.25,400,0,01:17:04
-1.1875,400,0,01:17:05
-1.1875,400,0,01:17:06
-1.1875,400,0,01:17:08
-1.1875,400,0,01:17:09
-1.25,400,0,01:17:10
-1.25,400,0,01:17:11
-1.25,400,0,01:17:12
-1.3125,400,0,01:17:14
-1.3125,400,0,01:17:15
-1.25,400,0,01:17:16
-1.25,400,0,01:17:17
-1.3125,400,0,01:17:19
-1.25,400,0,01:17:20
-1.3125,400,0,01:17:21
-1.25,400,0,01:17:22
-1.3125,400,0,01:17:24
-1.3125,400,0,01:17:25
-1.3125,400,0,01:17:26
-1.3125,400,0,01:17:27
-1.3125,400,0,01:17:29
-1.3125,400,0,01:17:30
-1.3125,400,0,01:17:31
-1.375,400,0,01:17:32
-1.3125,400,0,01:17:33
-1.3125,400,0,01:17:35
-1.375,400,0,01:17:36
-1.375,400,0,01:17:37
-1.375,400,0,01:17:38
-1.3125,400,0,01:17:40
-1.375,400,0,01:17:41
-1.3125,400,0,01:17:42
-1.3125,400,0,01:17:43
-1.3125,400,0,01:17:45
-1.3125,400,0,01:17:46
-1.375,400,0,01:17:47
-1.3125,400,0,01:17:48
-1.3125,400,0,01:17:50
-1.375,400,0,01:17:51
-1.3125,400,0,01:17:52
-1.3125,400,0,01:17:53
-1.375,400,0,01:17:54
-1.3125,400,0,01:17:56
-1.25,400,0,01:17:57
-1.3125,400,0,01:17:58
-1.3125,400,0,01:17:59
-1.375,400,0,01:18:01
-1.375,400,0,01:18:02
-1.3125,400,0,01:18:03
-1.25,400,0,01:18:04
-1.3125,400,0,01:18:06
-1.25,400,0,01:18:07
-1.25,400,0,01:18:08
-1.3125,400,0,01:18:09
-1.3125,400,0,01:18:11
-1.25,400,0,01:18:12
-1.25,400,0,01:18:13
-1.3125,400,0,01:18:14
-1.3125,400,0,01:18:15
-1.3125,400,0,01:18:17
-1.25,400,0,01:18:18
-1.3125,400,0,01:18:19
-1.3125,400,0,01:18:20
-1.3125,400,0,01:18:22
-1.25,400,0,01:18:23
-1.3125,400,0,01:18:24
-1.3125,400,0,01:18:25
-1.3125,400,0,01:18:27
-1.25,400,0,01:18:28
-1.3125,400,0,01:18:29
-1.3125,400,0,01:18:30
-1.25,400,0,01:18:32
-1.3125,400,0,01:18:33
-1.25,400,0,01:18:34
-1.3125,400,0,01:18:35
-1.3125,400,0,01:18:36
-1.25,400,0,01:18:38
-1.3125,400,0,01:18:39
-1.3125,400,0,01:18:40
-1.3125,400,0,01:18:41
-1.25,400,0,01:18:43
-1.25,400,0,01:18:44
-1.3125,400,0,01:18:45
-1.3125,400,0,01:18:46
-1.25,400,0,01:18:48
-1.3125,400,0,01:18:49
-1.25,400,0,01:18:50
-1.25,400,0,01:18:51
-1.3125,400,0,01:18:53
-1.3125,400,0,01:18:54
-1.3125,400,0,01:18:55
-1.3125,400,0,01:18:56
-1.3125,400,0,01:18:57
-1.25,400,0,01:18:59
-1.25,400,0,01:19:00
-1.25,400,0,01:19:01
-1.3125,400,0,01:19:02
-1.25,400,0,01:19:04
-1.3125,400,0,01:19:05
-1.3125,400,0,01:19:06
-1.3125,400,0,01:19:07
-1.25,400,0,01:19:09
-1.3125,400,0,01:19:10
-1.25,400,0,01:19:11
-1.25,400,0,01:19:12
-1.3125,400,0,01:19:14
-1.25,400,0,01:19:15
-1.25,400,0,01:19:16
-1.3125,400,0,01:19:17
-1.3125,400,0,01:19:18
-1.25,400,0,01:19:20
-1.25,400,0,01:19:21
-1.3125,400,0,01:19:22
-1.25,400,0,01:19:23
-1.3125,400,0,01:19:25
-1.25,400,0,01:19:26
-1.25,400,0,01:19:27
-1.25,400,0,01:19:28
-1.3125,400,0,01:19:30
-1.3125,400,0,01:19:31
-1.3125,400,0,01:19:32
-1.25,400,0,01:19:33
-1.25,400,0,01:19:35
-1.25,400,0,01:19:36
-1.3125,400,0,01:19:37
-1.3125,400,0,01:19:38
-1.25,400,0,01:19:39
-1.25,400,0,01:19:41
-1.25,400,0,01:19:42
-1.25,400,0,01:19:43
-1.25,400,0,01:19:44
-1.25,400,0,01:19:46
-1.3125,400,0,01:19:47
-1.25,400,0,01:19:48
-1.25,400,0,01:19:49
-1.25,400,0,01:19:51
-1.25,400,0,01:19:52
-1.25,400,0,01:19:53
-1.25,400,0,01:19:54
-1.25,400,0,01:19:55
-1.25,400,0,01:19:57
-1.25,400,0,01:19:58
-1.25,400,0,01:19:59
-1.25,400,0,01:20:00
-1.25,400,0,01:20:02
-1.25,400,0,01:20:03
-1.25,400,0,01:20:04
-1.25,400,0,01:20:05
-1.1875,400,0,01:20:07
-1.25,400,0,01:20:08
-1.25,400,0,01:20:09
-1.25,400,0,01:20:10
-1.25,400,0,01:20:12
-1.25,400,0,01:20:13
-1.25,400,0,01:20:14
-1.1875,400,0,01:20:15
-1.1875,400,0,01:20:16
-1.1875,400,0,01:20:18
-1.1875,400,0,01:20:19
-1.1875,400,0,01:20:20
-1.25,400,0,01:20:21
-1.1875,400,0,01:20:23
-1.1875,400,0,01:20:24
-1.1875,400,0,01:20:25
-1.1875,400,0,01:20:26
-1.1875,400,0,01:20:28
-1.125,400,0,01:20:29
-1.1875,400,0,01:20:30
-1.1875,400,0,01:20:31
-1.1875,400,0,01:20:33
-1.1875,400,0,01:20:34
-1.1875,400,0,01:20:35
-1.1875,400,0,01:20:36
-1.1875,400,0,01:20:37
-1.25,400,0,01:20:39
-1.125,400,0,01:20:40
-1.1875,400,0,01:20:41
-1.1875,400,0,01:20:42
-1.125,400,0,01:20:44
-1.125,400,0,01:20:45
-1.1875,400,0,01:20:46
-1.1875,400,0,01:20:47
-1.125,400,0,01:20:49
-1.1875,400,0,01:20:50
-1.125,400,0,01:20:51
-1.125,400,0,01:20:52
-1.1875,400,0,01:20:54
-1.125,400,0,01:20:55
-1.1875,400,0,01:20:56
-1.1875,400,0,01:20:57
-1.1875,400,0,01:20:58
-1.125,400,0,01:21:00
-1.1875,400,0,01:21:01
-1.1875,400,0,01:21:02
-1.125,400,0,01:21:03
-1.1875,400,0,01:21:05
-1.1875,400,0,01:21:06
-1.125,400,0,01:21:07
-1.1875,400,0,01:21:08
-1.125,400,0,01:21:10
-1.1875,400,0,01:21:11
-1.125,400,0,01:21:12
-1.1875,400,0,01:21:13
-1.125,400,0,01:21:15
-1.125,400,0,01:21:16
-1.1875,400,0,01:21:17
-1.1875,400,0,01:21:18
-1.1875,400,0,01:21:19
-1.1875,400,0,01:21:21
-1.1875,400,0,01:21:22
-1.1875,400,0,01:21:23
-1.1875,400,0,01:21:24
-1.1875,400,0,01:21:26
-1.1875,400,0,01:21:27
-1.1875,400,0,01:21:28
-1.1875,400,0,01:21:29
-1.125,400,0,01:21:31
-1.1875,400,0,01:21:32
-1.1875,400,0,01:21:33
-1.125,400,0,01:21:34
-1.1875,400,0,01:21:36
-1.1875,400,0,01:21:37
-1.1875,400,0,01:21:38
-1.1875,400,0,01:21:39
-1.1875,400,0,01:21:40
-1.1875,400,0,01:21:42
-1.1875,400,0,01:21:43
-1.1875,400,0,01:21:44
-1.25,400,0,01:21:45
-1.25,400,0,01:21:47
-1.1875,400,0,01:21:48
-1.25,400,0,01:21:49
-1.1875,400,0,01:21:50
-1.25,400,0,01:21:52
-1.25,400,0,01:21:53
-1.25,400,0,01:21:54
-1.25,400,0,01:21:55
-1.25,400,0,01:21:57
-1.25,400,0,01:21:58
-1.25,400,0,01:21:59
-1.25,400,0,01:22:00
-1.25,400,0,01:22:01
-1.25,400,0,01:22:03
-1.25,400,0,01:22:04
-1.25,400,0,01:22:05
-1.25,400,0,01:22:06
-1.25,400,0,01:22:08
-1.25,400,0,01:22:09
-1.3125,400,0,01:22:10
-1.25,400,0,01:22:11
-1.3125,400,0,01:22:13
-1.25,400,0,01:22:14
-1.1875,400,0,01:22:15
-1.25,400,0,01:22:16
-1.3125,400,0,01:22:18
-1.1875,400,0,01:22:19
-1.25,400,0,01:22:20
-1.25,400,0,01:22:21
-1.25,400,0,01:22:22
-1.1875,400,0,01:22:24
-1.25,400,0,01:22:25
-1.25,400,0,01:22:26
-1.25,400,0,01:22:27
-1.25,400,0,01:22:29
-1.25,400,0,01:22:30
-1.25,400,0,01:22:31
-1.1875,400,0,01:22:32
-1.1875,400,0,01:22:34
-1.1875,400,0,01:22:35
-1.1875,400,0,01:22:36
-1.25,400,0,01:22:37
-1.1875,400,0,01:22:39
-1.1875,400,0,01:22:40
-1.1875,400,0,01:22:41
-1.1875,400,0,01:22:42
-1.1875,400,0,01:22:43
-1.1875,400,0,01:22:45
-1.1875,400,0,01:22:46
-1.1875,400,0,01:22:47
-1.1875,400,0,01:22:48
-1.25,400,0,01:22:50
-1.1875,400,0,01:22:51
-1.1875,400,0,01:22:52
-1.1875,400,0,01:22:53
-1.1875,400,0,01:22:55
-1.1875,400,0,01:22:56
-1.1875,400,0,01:22:57
-1.1875,400,0,01:22:58
-1.1875,400,0,01:23:00
-1.1875,400,0,01:23:01
-1.1875,400,0,01:23:02
-1.25,400,0,01:23:03
-1.1875,400,0,01:23:04
-1.1875,400,0,01:23:06
-1.125,400,0,01:23:07
-1.1875,400,0,01:23:08
-1.125,400,0,01:23:09
-1.1875,400,0,01:23:11
-1.125,400,0,01:23:12
-1.1875,400,0,01:23:13
-1.125,400,0,01:23:14
-1.125,400,0,01:23:16
-1.125,400,0,01:23:17
-1.1875,400,0,01:23:18
-1.1875,400,0,01:23:19
-1.1875,400,0,01:23:21
-1.1875,400,0,01:23:22
-1.1875,400,0,01:23:23
-1.125,400,0,01:23:24
-1.1875,400,0,01:23:25
-1.1875,400,0,01:23:27
-1.1875,400,0,01:23:28
-1.1875,400,0,01:23:29
-1.1875,400,0,01:23:30
-1.1875,400,0,01:23:32
-1.125,400,0,01:23:33
-1.25,400,0,01:23:34
-1.125,400,0,01:23:35
-1.1875,400,0,01:23:37
-1.1875,400,0,01:23:38
-1.1875,400,0,01:23:39
-1.1875,400,0,01:23:40
-1.1875,400,0,01:23:42
-1.1875,400,0,01:23:43
-1.1875,400,0,01:23:44
-1.1875,400,0,01:23:45
-1.1875,400,0,01:23:46
-1.1875,400,0,01:23:48
-1.1875,400,0,01:23:49
-1.1875,400,0,01:23:50
-1.1875,400,0,01:23:51
-1.1875,400,0,01:23:53
-1.25,400,0,01:23:54
-1.1875,400,0,01:23:55
-1.1875,400,0,01:23:56
-1.1875,400,0,01:23:58
-1.1875,400,0,01:23:59
-1.1875,400,0,01:24:00
-1.1875,400,0,01:24:01
-1.1875,400,0,01:24:02
-1.25,400,0,01:24:04
-1.1875,400,0,01:24:05
-1.1875,400,0,01:24:06
-1.1875,400,0,01:24:07
-1.1875,400,0,01:24:09
-1.1875,400,0,01:24:10
-1.1875,400,0,01:24:11
-1.1875,400,0,01:24:12
-1.1875,400,0,01:24:14
-1.125,400,0,01:24:15
-1.1875,400,0,01:24:16
-1.1875,400,0,01:24:17
-1.1875,400,0,01:24:19
-1.1875,400,0,01:24:20
-1.25,400,0,01:24:21
-1.1875,400,0,01:24:22
-1.1875,400,0,01:24:23
-1.1875,400,0,01:24:25
-1.25,400,0,01:24:26
-1.1875,400,0,01:24:27
-1.25,400,0,01:24:28
-1.1875,400,0,01:24:30
-1.1875,400,0,01:24:31
-1.25,400,0,01:24:32
-1.1875,400,0,01:24:33
-1.1875,400,0,01:24:35
-1.1875,400,0,01:24:36
-1.1875,400,0,01:24:37
-1.1875,400,0,01:24:38
-1.25,400,0,01:24:40
-1.1875,400,0,01:24:41
-1.1875,400,0,01:24:42
-1.1875,400,0,01:24:43
-1.1875,400,0,01:24:44
-1.1875,400,0,01:24:46
-1.1875,400,0,01:24:47
-1.25,400,0,01:24:48
-1.25,400,0,01:24:49
-1.1875,400,0,01:24:51
-1.1875,400,0,01:24:52
-1.1875,400,0,01:24:53
-1.1875,400,0,01:24:54
-1.1875,400,0,01:24:56
-1.1875,400,0,01:24:57
-1.1875,400,0,01:24:58
-1.1875,400,0,01:24:59
-1.25,400,0,01:25:01
-1.1875,400,0,01:25:02
-1.1875,400,0,01:25:03
-1.25,400,0,01:25:04
-1.25,400,0,01:25:05
-1.1875,400,0,01:25:07
-1.1875,400,0,01:25:08
-1.25,400,0,01:25:09
-1.25,400,0,01:25:10
-1.25,400,0,01:25:12
-1.25,400,0,01:25:13
-1.1875,400,0,01:25:14
-1.1875,400,0,01:25:15
-1.1875,400,0,01:25:17
-1.1875,400,0,01:25:18
-1.1875,400,0,01:25:19
-1.1875,400,0,01:25:20
-1.1875,400,0,01:25:22
-1.1875,400,0,01:25:23
-1.1875,400,0,01:25:24
-1.25,400,0,01:25:25
-1.1875,400,0,01:25:26
-1.1875,400,0,01:25:28
-1.1875,400,0,01:25:29
-1.1875,400,0,01:25:30
-1.1875,400,0,01:25:31
-1.1875,400,0,01:25:33
-1.1875,400,0,01:25:34
-1.1875,400,0,01:25:35
-1.1875,400,0,01:25:36
-1.1875,400,0,01:25:38
-1.1875,400,0,01:25:39
-1.1875,400,0,01:25:40
-1.1875,400,0,01:25:41
-1.1875,400,0,01:25:43
-1.1875,400,0,01:25:44
-1.1875,400,0,01:25:45
-1.1875,400,0,01:25:46
-1.1875,400,0,01:25:47
-1.1875,400,0,01:25:49
-1.125,400,0,01:25:50
-1.1875,400,0,01:25:51
-1.125,400,0,01:25:52
-1.125,400,0,01:25:54
-1.125,400,0,01:25:55
-1.125,400,0,01:25:56
-1.1875,400,0,01:25:57
-1.1875,400,0,01:25:59
-1.125,400,0,01:26:00
-1.125,400,0,01:26:01
-1.1875,400,0,01:26:02
-1.125,400,0,01:26:04
-1.125,400,0,01:26:05
-1.125,400,0,01:26:06
-1.1875,400,0,01:26:07
-1.125,400,0,01:26:08
-1.125,400,0,01:26:10
-1.125,400,0,01:26:11
-1.125,400,0,01:26:12
-1.125,400,0,01:26:13
-1.125,400,0,01:26:15
-1.125,400,0,01:26:16
-1.0625,400,0,01:26:17
-1.125,400,0,01:26:18
-1.1875,400,0,01:26:20
-1.125,400,0,01:26:21
-1.0625,400,0,01:26:22
-1.125,400,0,01:26:23
-1.125,400,0,01:26:25
-1.125,400,0,01:26:26
-1.0625,400,0,01:26:27
-1.125,400,0,01:26:28
-1.125,400,0,01:26:29
-1.0625,400,0,01:26:31
-1.125,400,0,01:26:32
-1.125,400,0,01:26:33
-1.0625,400,0,01:26:34
-1.0625,400,0,01:26:36
-1.125,400,0,01:26:37
-1.125,400,0,01:26:38
-1.0625,400,0,01:26:39
-1.0625,400,0,01:26:41
-1.0625,400,0,01:26:42
-1.125,400,0,01:26:43
-1.0,400,0,01:26:44
-1.125,400,0,01:26:46
-1.0625,400,0,01:26:47
-1.0625,400,0,01:26:48
-1.125,400,0,01:26:49
-1.0625,400,0,01:26:50
-1.0625,400,0,01:26:52
-1.0625,400,0,01:26:53
-1.0,400,0,01:26:54
-1.0,400,0,01:26:55
-1.0625,400,0,01:26:57
-1.0,400,0,01:26:58
-1.0,400,0,01:26:59
-1.0625,400,0,01:27:00
-1.0625,400,0,01:27:02
-1.0,400,0,01:27:03
-1.0,400,0,01:27:04
-1.0,400,0,01:27:05
-1.0,400,0,01:27:07
-1.0,400,0,01:27:08
-1.0,400,0,01:27:09
-1.0,400,0,01:27:10
-1.0,400,0,01:27:11
-1.0,400,0,01:27:13
-1.0,400,0,01:27:14
-1.0,400,0,01:27:15
-1.0,400,0,01:27:16
-1.0,400,0,01:27:18
-1.0625,400,0,01:27:19
-1.0625,400,0,01:27:20
-1.0625,400,0,01:27:21
-1.0625,400,0,01:27:23
-1.0625,400,0,01:27:24
-1.0625,400,0,01:27:25
-1.0,400,0,01:27:26
-1.0625,400,0,01:27:28
-1.0625,400,0,01:27:29
-1.0625,400,0,01:27:30
-1.0625,400,0,01:27:31
-1.0625,400,0,01:27:32
-1.0,400,0,01:27:34
-1.0625,400,0,01:27:35
-1.0625,400,0,01:27:36
-1.0625,400,0,01:27:37
-1.0625,400,0,01:27:39
-1.0625,400,0,01:27:40
-1.0625,400,0,01:27:41
-1.125,400,0,01:27:42
-1.125,400,0,01:27:44
-1.0625,400,0,01:27:45
-1.0625,400,0,01:27:46
-1.0625,400,0,01:27:47
-1.125,400,0,01:27:49
-1.125,400,0,01:27:50
-1.125,400,0,01:27:51
-1.125,400,0,01:27:52
-1.125,400,0,01:27:53
-1.125,400,0,01:27:55
-1.125,400,0,01:27:56
-1.1875,400,0,01:27:57
-1.125,400,0,01:27:58
-1.1875,400,0,01:28:00
-1.1875,400,0,01:28:01
-1.1875,400,0,01:28:02
-1.1875,400,0,01:28:03
-1.1875,400,0,01:28:05
-1.25,400,0,01:28:06
-1.25,400,0,01:28:07
-1.25,400,0,01:28:08
-1.25,400,0,01:28:09
-1.1875,400,0,01:28:11
-1.25,400,0,01:28:12
-1.25,400,0,01:28:13
-1.25,400,0,01:28:14
-1.25,400,0,01:28:16
-1.3125,400,0,01:28:17
-1.25,400,0,01:28:18
-1.3125,400,0,01:28:19
-1.3125,400,0,01:28:21
-1.3125,400,0,01:28:22
-1.375,400,0,01:28:23
-1.3125,400,0,01:28:24
-1.3125,400,0,01:28:26
-1.3125,400,0,01:28:27
-1.375,400,0,01:28:28
-1.25,400,0,01:28:29
-1.3125,400,0,01:28:30
-1.3125,400,0,01:28:32
-1.3125,400,0,01:28:33
-1.3125,400,0,01:28:34
-1.3125,400,0,01:28:35
-1.3125,400,0,01:28:37
-1.3125,400,0,01:28:38
-1.3125,400,0,01:28:39
-1.3125,400,0,01:28:40
-1.3125,400,0,01:28:42
-1.3125,400,0,01:28:43
-1.3125,400,0,01:28:44
-1.3125,400,0,01:28:45
-1.3125,400,0,01:28:47
-1.375,400,0,01:28:48
-1.3125,400,0,01:28:49
-1.3125,400,0,01:28:50
-1.3125,400,0,01:28:51
-1.3125,400,0,01:28:53
-1.3125,400,0,01:28:54
-1.3125,400,0,01:28:55
-1.3125,400,0,01:28:56
-1.3125,400,0,01:28:58
-1.3125,400,0,01:28:59
-1.3125,400,0,01:29:00
-1.3125,400,0,01:29:01
-1.375,400,0,01:29:03
-1.25,400,0,01:29:04
-1.375,400,0,01:29:05
-1.375,400,0,01:29:06
-1.3125,400,0,01:29:08
-1.375,400,0,01:29:09
-1.375,400,0,01:29:10
-1.375,400,0,01:29:11
-1.3125,400,0,01:29:12
-1.3125,400,0,01:29:14
-1.3125,400,0,01:29:15
-1.25,400,0,01:29:16
-1.3125,400,0,01:29:17
-1.3125,400,0,01:29:19
-1.3125,400,0,01:29:20
-1.25,400,0,01:29:21
-1.3125,400,0,01:29:22
-1.3125,400,0,01:29:24
-1.3125,400,0,01:29:25
-1.3125,400,0,01:29:26
-1.25,400,0,01:29:27
-1.3125,400,0,01:29:29
-1.25,400,0,01:29:30
-1.3125,400,0,01:29:31
-1.3125,400,0,01:29:32
-1.3125,400,0,01:29:33
-1.25,400,0,01:29:35
-1.25,400,0,01:29:36
-1.3125,400,0,01:29:37
-1.3125,400,0,01:29:38
-1.25,400,0,01:29:40
-1.3125,400,0,01:29:41
-1.3125,400,0,01:29:42
-1.375,400,0,01:29:43
-1.3125,400,0,01:29:45
-1.3125,400,0,01:29:46
-1.3125,400,0,01:29:47
-1.375,400,0,01:29:48
-1.3125,400,0,01:29:50
-1.3125,400,0,01:29:51
-1.375,400,0,01:29:52
-1.3125,400,0,01:29:53
-1.3125,400,0,01:29:54
-1.3125,400,0,01:29:56
-1.3125,400,0,01:29:57
-1.3125,400,0,01:29:58
-1.3125,400,0,01:29:59
-1.375,400,0,01:30:01
-1.375,400,0,01:30:02
-1.375,400,0,01:30:03
-1.3125,400,0,01:30:04
-1.3125,400,0,01:30:06
-1.3125,400,0,01:30:07
-1.375,400,0,01:30:08
-1.3125,400,0,01:30:09
-1.3125,400,0,01:30:11
-1.375,400,0,01:30:12
-1.375,400,0,01:30:13
-1.375,400,0,01:30:14
-1.375,400,0,01:30:15
-1.375,400,0,01:30:17
-1.375,400,0,01:30:18
-1.375,400,0,01:30:19
-1.375,400,0,01:30:20
-1.375,400,0,01:30:22
-1.375,400,0,01:30:23
-1.375,400,0,01:30:24
-1.375,400,0,01:30:25
-1.375,400,0,01:30:27
-1.4375,400,0,01:30:28
-1.375,400,0,01:30:29
-1.3125,400,0,01:30:30
-1.375,400,0,01:30:32
-1.375,400,0,01:30:33
-1.375,400,0,01:30:34
-1.375,400,0,01:30:35
-1.3125,400,0,01:30:36
-1.375,400,0,01:30:38
-1.375,400,0,01:30:39
-1.375,400,0,01:30:40
-1.3125,400,0,01:30:41
-1.375,400,0,01:30:43
-1.3125,400,0,01:30:44
-1.3125,400,0,01:30:45
-1.375,400,0,01:30:46
-1.375,400,0,01:30:48
-1.375,400,0,01:30:49
-1.3125,400,0,01:30:50
-1.3125,400,0,01:30:51
-1.3125,400,0,01:30:53
-1.3125,400,0,01:30:54
-1.3125,400,0,01:30:55
-1.3125,400,0,01:30:56
-1.3125,400,0,01:30:57
-1.3125,400,0,01:30:59
-1.3125,400,0,01:31:00
-1.375,400,0,01:31:01
-1.3125,400,0,01:31:02
-1.3125,400,0,01:31:04
-1.375,400,0,01:31:05
-1.3125,400,0,01:31:06
-1.25,400,0,01:31:07
-1.3125,400,0,01:31:09
-1.3125,400,0,01:31:10
-1.3125,400,0,01:31:11
-1.3125,400,0,01:31:12
-1.3125,400,0,01:31:14
-1.3125,400,0,01:31:15
-1.3125,400,0,01:31:16
-1.3125,400,0,01:31:17
-1.3125,400,0,01:31:18
-1.375,400,0,01:31:20
-1.3125,400,0,01:31:21
-1.375,400,0,01:31:22
-1.3125,400,0,01:31:23
-1.375,400,0,01:31:25
-1.3125,400,0,01:31:26
-1.3125,400,0,01:31:27
-1.375,400,0,01:31:28
-1.3125,400,0,01:31:30
-1.375,400,0,01:31:31
-1.3125,400,0,01:31:32
-1.3125,400,0,01:31:33
-1.3125,400,0,01:31:35
-1.3125,400,0,01:31:36
-1.3125,400,0,01:31:37
-1.3125,400,0,01:31:38
-1.375,400,0,01:31:39
-1.3125,400,0,01:31:41
-1.3125,400,0,01:31:42
-1.375,400,0,01:31:43
-1.3125,400,0,01:31:44
-1.375,400,0,01:31:46
-1.3125,400,0,01:31:47
-1.375,400,0,01:31:48
-1.3125,400,0,01:31:49
-1.375,400,0,01:31:51
-1.3125,400,0,01:31:52
-1.3125,400,0,01:31:53
-1.375,400,0,01:31:54
-1.375,400,0,01:31:56
-1.3125,400,0,01:31:57
-1.3125,400,0,01:31:58
-1.3125,400,0,01:31:59
-1.3125,400,0,01:32:00
-1.3125,400,0,01:32:02
-1.3125,400,0,01:32:03
-1.3125,400,0,01:32:04
-1.3125,400,0,01:32:05
-1.3125,400,0,01:32:07
-1.3125,400,0,01:32:08
-1.3125,400,0,01:32:09
-1.25,400,0,01:32:10
-1.3125,400,0,01:32:12
-1.3125,400,0,01:32:13
-1.3125,400,0,01:32:14
-1.25,400,0,01:32:15
-1.3125,400,0,01:32:17
-1.25,400,0,01:32:18
-1.3125,400,0,01:32:19
-1.25,400,0,01:32:20
-1.3125,400,0,01:32:21
-1.25,400,0,01:32:23
-1.25,400,0,01:32:24
-1.25,400,0,01:32:25
-1.25,400,0,01:32:26
-1.3125,400,0,01:32:28
-1.25,400,0,01:32:29
-1.1875,400,0,01:32:30
-1.25,400,0,01:32:31
-1.25,400,0,01:32:33
-1.25,400,0,01:32:34
-1.25,400,0,01:32:35
-1.25,400,0,01:32:36
-1.25,400,0,01:32:38
-1.25,400,0,01:32:39
-1.25,400,0,01:32:40
-1.25,400,0,01:32:41
-1.25,400,0,01:32:42
-1.25,400,0,01:32:44
-1.1875,400,0,01:32:45
-1.25,400,0,01:32:46
-1.25,400,0,01:32:47
-1.25,400,0,01:32:49
-1.1875,400,0,01:32:50
-1.1875,400,0,01:32:51
-1.1875,400,0,01:32:52
-1.25,400,0,01:32:54
-1.1875,400,0,01:32:55
-1.1875,400,0,01:32:56
-1.25,400,0,01:32:57
-1.1875,400,0,01:32:59
-1.25,400,0,01:33:00
-1.1875,400,0,01:33:01
-1.1875,400,0,01:33:02
-1.1875,400,0,01:33:03
-1.1875,400,0,01:33:05
